Id,State,Country,Lat,Long,temp,min,max,dewp,prcp,fog
3389,Grand Princess,Canada,37.6489,-122.6655,55.4,48.2,62.6,27.6,0,0
3390,Grand Princess,Canada,37.6489,-122.6655,53.1,41,62.6,46.1,0,0
3391,Grand Princess,Canada,37.6489,-122.6655,48.4,39.2,64.4,45,0,0
3392,Grand Princess,Canada,37.6489,-122.6655,55,51.8,62.6,49.4,0,0
3393,Grand Princess,Canada,37.6489,-122.6655,53.5,51.8,55.4,48.1,0,0
3394,Grand Princess,Canada,37.6489,-122.6655,49.6,48.2,53.6,47,99.99,1
3395,Grand Princess,Canada,37.6489,-122.6655,47.3,37.4,55.4,42.3,99.99,1
3396,Grand Princess,Canada,37.6489,-122.6655,53,46.4,66.2,41.5,0,0
3397,Grand Princess,Canada,37.6489,-122.6655,59.3,50,69.8,41,0,0
3398,Grand Princess,Canada,37.6489,-122.6655,56.5,50,62.6,48.4,99.99,1
3399,Grand Princess,Canada,37.6489,-122.6655,51.2,46.4,57.2,48.8,0,1
3400,Grand Princess,Canada,37.6489,-122.6655,51.6,48.2,55.4,47.9,0,0
3401,Grand Princess,Canada,37.6489,-122.6655,50.8,48.2,53.6,46.6,99.99,1
3402,Grand Princess,Canada,37.6489,-122.6655,50.5,48.2,53.6,43.5,99.99,1
3403,Grand Princess,Canada,37.6489,-122.6655,46.9,42.8,51.8,40.5,99.99,1
3404,Grand Princess,Canada,37.6489,-122.6655,46,39.2,51.8,40,99.99,1
3405,Grand Princess,Canada,37.6489,-122.6655,47.4,41,53.6,42.4,99.99,1
3406,Grand Princess,Canada,37.6489,-122.6655,48.9,41,55.4,42.9,99.99,1
3407,Grand Princess,Canada,37.6489,-122.6655,49.2,41,57.2,42.6,0,0
3408,Grand Princess,Canada,37.6489,-122.6655,49.9,41,59,43,0,0
3409,Grand Princess,Canada,37.6489,-122.6655,52.9,44.6,62.6,46.2,99.99,1
3410,Grand Princess,Canada,37.6489,-122.6655,50.9,44.6,55.4,46.6,99.99,1
3411,Grand Princess,Canada,37.6489,-122.6655,50.9,44.6,53.6,43.2,99.99,1
3442,Manitoba,Canada,53.7609,-98.8139,19.3,4.8,29.8,15,0,0
3443,Manitoba,Canada,53.7609,-98.8139,1.2,-11.4,29.8,-3.5,0,0
3444,Manitoba,Canada,53.7609,-98.8139,12.2,4.3,24.3,8,0,0
3445,Manitoba,Canada,53.7609,-98.8139,16.4,4.1,24.8,12.7,0,0
3446,Manitoba,Canada,53.7609,-98.8139,18.2,12.2,21.9,15.6,0,0
3447,Manitoba,Canada,53.7609,-98.8139,13.8,12,19.2,11.4,0,0
3448,Manitoba,Canada,53.7609,-98.8139,14,12,17.1,11.6,0,0
3449,Manitoba,Canada,53.7609,-98.8139,12.5,9.3,16.3,9.9,0,0
3450,Manitoba,Canada,53.7609,-98.8139,18.5,16,25.7,16.2,0,0
3451,Manitoba,Canada,53.7609,-98.8139,25.5,22.6,33.3,21.6,0,0
3452,Manitoba,Canada,53.7609,-98.8139,27.4,19.9,36.5,20.2,0,0
3453,Manitoba,Canada,53.7609,-98.8139,20.6,12.7,30.7,16.1,0,0
3454,Manitoba,Canada,53.7609,-98.8139,3.6,-1.5,16.3,-2.7,0,0
3455,Manitoba,Canada,53.7609,-98.8139,-5.4,-17.3,11.8,-11.6,0,0
3456,Manitoba,Canada,53.7609,-98.8139,7,-10.1,18.5,0.6,0,0
3457,Manitoba,Canada,53.7609,-98.8139,-13.5,-20.9,-7.2,-19.5,0,0
3458,Manitoba,Canada,53.7609,-98.8139,-11.9,-29.9,9,-18.6,0.01,0
3459,Manitoba,Canada,53.7609,-98.8139,7.8,5,14.9,2.6,0.03,0
3460,Manitoba,Canada,53.7609,-98.8139,9.4,-4.9,26.6,4,0,0
3461,Manitoba,Canada,53.7609,-98.8139,14,-0.8,27,9.2,0,0
3462,Manitoba,Canada,53.7609,-98.8139,19.8,4.5,27.5,14.4,0.04,0
3463,Manitoba,Canada,53.7609,-98.8139,-17.9,-27.4,-1.3,-28,0,0
3464,Manitoba,Canada,53.7609,-98.8139,-9.7,-23.6,2.5,-21.8,0,0
3465,Manitoba,Canada,53.7609,-98.8139,6,-4.7,20.3,-5.8,0,0
3466,Manitoba,Canada,53.7609,-98.8139,1,-9,19,-8.8,0,0
3467,Manitoba,Canada,53.7609,-98.8139,-9.9,-22.4,8.6,-16.8,0,0
3468,Manitoba,Canada,53.7609,-98.8139,2.9,-1.5,8.2,-2.6,0.01,0
3469,Manitoba,Canada,53.7609,-98.8139,-5.4,-13.9,5.2,-14.3,0,0
3470,Manitoba,Canada,53.7609,-98.8139,-6.3,-20,10.2,-16.5,0,0
3471,Manitoba,Canada,53.7609,-98.8139,13.3,3.4,34.9,0.3,0,0
3472,Manitoba,Canada,53.7609,-98.8139,27.4,16,40.5,15.6,0,0
3473,Manitoba,Canada,53.7609,-98.8139,31.6,22.6,41.5,18.7,0,0
3474,Manitoba,Canada,53.7609,-98.8139,32.9,22.1,42.6,27.8,0.23,0
3475,Manitoba,Canada,53.7609,-98.8139,22.4,14.9,30,18.6,0,0
3476,Manitoba,Canada,53.7609,-98.8139,3.8,0.9,27,-2.2,0,0
3477,Manitoba,Canada,53.7609,-98.8139,-5.9,-16.1,7.9,-11.2,0,0
3478,Manitoba,Canada,53.7609,-98.8139,7.8,1.2,18,0.7,0,0
3479,Manitoba,Canada,53.7609,-98.8139,5.7,-10.8,30.2,0.5,0,0
3480,Manitoba,Canada,53.7609,-98.8139,25.5,19,32.4,20.5,0,0
3481,Manitoba,Canada,53.7609,-98.8139,25.2,17.8,33.3,23.2,0.57,0
3482,Manitoba,Canada,53.7609,-98.8139,9.7,-6.3,27.7,6,0.02,0
3483,Manitoba,Canada,53.7609,-98.8139,16.2,2.8,27.5,12,0.11,0
3484,Manitoba,Canada,53.7609,-98.8139,19.1,1.9,27,14.1,0.05,0
3485,Manitoba,Canada,53.7609,-98.8139,24.1,19.6,30.9,18.7,0,0
3486,Manitoba,Canada,53.7609,-98.8139,24.7,4.8,43.5,18.2,0,0
3487,Manitoba,Canada,53.7609,-98.8139,17.2,0.9,43.9,10.5,0,0
3488,Manitoba,Canada,53.7609,-98.8139,-1.3,-5.8,5.2,-5.4,0.22,0
3489,Manitoba,Canada,53.7609,-98.8139,0,-18.6,16.2,-7,0.11,0
3490,Manitoba,Canada,53.7609,-98.8139,-7.1,-20,16.7,-13.2,0,0
3491,Manitoba,Canada,53.7609,-98.8139,8.4,-11.7,28.9,3.7,0.11,0
3492,Manitoba,Canada,53.7609,-98.8139,22.9,17.2,25.5,19.4,0.03,0
3493,Manitoba,Canada,53.7609,-98.8139,11.9,4.1,25.2,3.9,0.02,0
3494,Manitoba,Canada,53.7609,-98.8139,-1.8,-9.8,16.7,-9.8,0,0
3495,Manitoba,Canada,53.7609,-98.8139,0.8,-11.2,17.4,-8.1,0,0
3496,Manitoba,Canada,53.7609,-98.8139,14.7,4.5,27,8.2,0.06,0
3497,Manitoba,Canada,53.7609,-98.8139,3.9,-14.6,28.9,-6.8,0,0
3498,Manitoba,Canada,53.7609,-98.8139,-2.1,-25.8,14.7,-17,0,0
3499,Manitoba,Canada,53.7609,-98.8139,-1,-25.8,15.3,-14.8,0,0
3500,Manitoba,Canada,53.7609,-98.8139,-0.8,-22.2,26.1,-17.1,0,0
3501,Manitoba,Canada,53.7609,-98.8139,2.8,-18.9,29.5,-11.5,0,0
3502,Manitoba,Canada,53.7609,-98.8139,23.8,14,39.7,11.5,0,0
3503,Manitoba,Canada,53.7609,-98.8139,25.2,13.3,40.8,15.6,0,0
3504,Manitoba,Canada,53.7609,-98.8139,23,14.5,27.5,19,0.68,0
3535,New Brunswick,Canada,46.5653,-66.4619,6.2,-16.1,26.1,0.2,0,0
3536,New Brunswick,Canada,46.5653,-66.4619,24.2,10.4,37,16.8,0,0
3537,New Brunswick,Canada,46.5653,-66.4619,21.8,11.1,38.3,16.3,0,0
3538,New Brunswick,Canada,46.5653,-66.4619,14.2,3.2,32.2,10.4,0.03,0
3539,New Brunswick,Canada,46.5653,-66.4619,22.7,3.2,32.9,21.1,0.29,0
3540,New Brunswick,Canada,46.5653,-66.4619,32.7,31.5,33.4,29.7,0.13,0
3541,New Brunswick,Canada,46.5653,-66.4619,25,18.9,34,19.9,0.02,0
3542,New Brunswick,Canada,46.5653,-66.4619,15.1,-0.6,26.1,8.6,0.06,0
3543,New Brunswick,Canada,46.5653,-66.4619,9.3,-6.2,24.3,-0.1,0,0
3544,New Brunswick,Canada,46.5653,-66.4619,14.5,-6.3,32.9,4.3,0,0
3545,New Brunswick,Canada,46.5653,-66.4619,13,-0.6,33.3,5.4,0.04,0
3546,New Brunswick,Canada,46.5653,-66.4619,24.4,21.4,28.8,15.6,0,0
3547,New Brunswick,Canada,46.5653,-66.4619,22.5,8.6,34.3,14.6,0,0
3548,New Brunswick,Canada,46.5653,-66.4619,26.8,7.5,36,20.4,0,0
3549,New Brunswick,Canada,46.5653,-66.4619,22.8,16.3,35.6,11.2,0,0
3550,New Brunswick,Canada,46.5653,-66.4619,8.9,-2.9,25.5,3.2,0.01,0
3551,New Brunswick,Canada,46.5653,-66.4619,20.9,19.9,22.5,18.2,0.38,0
3552,New Brunswick,Canada,46.5653,-66.4619,15.1,9.5,22.6,8.8,0.66,0
3553,New Brunswick,Canada,46.5653,-66.4619,5.4,-11,18,-3.1,0.01,0
3554,New Brunswick,Canada,46.5653,-66.4619,8.9,-4.9,23.5,5.6,0.41,0
3555,New Brunswick,Canada,46.5653,-66.4619,12.2,-6.2,33.1,8.4,0.09,0
3556,New Brunswick,Canada,46.5653,-66.4619,28.2,19.9,32.2,23.3,0.05,0
3557,New Brunswick,Canada,46.5653,-66.4619,27,18.7,34,21.3,0,0
3558,New Brunswick,Canada,46.5653,-66.4619,5.7,-10.5,32.7,-5.4,0.13,0
3559,New Brunswick,Canada,46.5653,-66.4619,-5.6,-25.6,16,-15.6,0.01,0
3560,New Brunswick,Canada,46.5653,-66.4619,18.9,11.5,32.5,10.6,0,0
3561,New Brunswick,Canada,46.5653,-66.4619,21.4,7.2,33.8,12.5,0,0
3562,New Brunswick,Canada,46.5653,-66.4619,7.1,-9.9,18.1,-5.1,0,0
3563,New Brunswick,Canada,46.5653,-66.4619,22.9,16.3,33.6,15.7,0.46,0
3564,New Brunswick,Canada,46.5653,-66.4619,6.1,-5.3,33.6,-10.6,0.01,0
3565,New Brunswick,Canada,46.5653,-66.4619,-4.4,-24.9,20.3,-17.8,0.01,0
3566,New Brunswick,Canada,46.5653,-66.4619,19.6,9.3,36.5,3.5,0,0
3567,New Brunswick,Canada,46.5653,-66.4619,25.6,9.7,43.7,16,0,0
3568,New Brunswick,Canada,46.5653,-66.4619,27,13.5,46.6,21.2,0,0
3569,New Brunswick,Canada,46.5653,-66.4619,32.1,10.9,47.3,24.2,0,0
3570,New Brunswick,Canada,46.5653,-66.4619,32.2,19.2,47.8,22.2,0,0
3571,New Brunswick,Canada,46.5653,-66.4619,28.2,19.2,45.7,23.4,0.07,0
3572,New Brunswick,Canada,46.5653,-66.4619,26.6,20.7,28.8,20.3,0.82,0
3573,New Brunswick,Canada,46.5653,-66.4619,13.7,-0.4,29.3,5.3,0.02,0
3574,New Brunswick,Canada,46.5653,-66.4619,21.3,15.4,27,17.2,0.11,0
3575,New Brunswick,Canada,46.5653,-66.4619,19.4,1.8,33.1,11.5,0.01,0
3576,New Brunswick,Canada,46.5653,-66.4619,35.7,28,44.8,31.4,0.21,0
3577,New Brunswick,Canada,46.5653,-66.4619,34,28.4,48.4,32.7,0.36,0
3578,New Brunswick,Canada,46.5653,-66.4619,31.9,29.1,37.2,23,0.17,0
3579,New Brunswick,Canada,46.5653,-66.4619,25.2,11.1,35.1,10.7,0,0
3580,New Brunswick,Canada,46.5653,-66.4619,21.5,11.1,35.4,6.8,0,0
3581,New Brunswick,Canada,46.5653,-66.4619,22.2,7.9,38.3,8.8,0.01,0
3582,New Brunswick,Canada,46.5653,-66.4619,24.9,21.9,28.6,16.8,0.06,0
3583,New Brunswick,Canada,46.5653,-66.4619,20.4,17.8,28,16.8,0.34,0
3584,New Brunswick,Canada,46.5653,-66.4619,25.9,17.8,30.2,19.8,0.04,0
3585,New Brunswick,Canada,46.5653,-66.4619,24.4,16.2,34.7,11.4,0.01,0
3586,New Brunswick,Canada,46.5653,-66.4619,26.1,9.1,35.4,20.3,0.11,0
3587,New Brunswick,Canada,46.5653,-66.4619,33.8,32,36.9,24.8,0.53,0
3588,New Brunswick,Canada,46.5653,-66.4619,24.3,16.5,38.1,9.8,0.01,0
3589,New Brunswick,Canada,46.5653,-66.4619,17.7,6.3,31.3,4.1,0,0
3590,New Brunswick,Canada,46.5653,-66.4619,23.2,9.7,34.9,15.1,0,0
3591,New Brunswick,Canada,46.5653,-66.4619,30.3,25.3,33.8,17.5,0.03,0
3592,New Brunswick,Canada,46.5653,-66.4619,23.2,5.5,41.7,11.2,0,0
3593,New Brunswick,Canada,46.5653,-66.4619,36.8,32.5,44.1,33,0.22,0
3594,New Brunswick,Canada,46.5653,-66.4619,34.5,26.2,45.9,20.6,0.13,0
3595,New Brunswick,Canada,46.5653,-66.4619,16.8,8.2,26.8,-3.7,0,0
3596,New Brunswick,Canada,46.5653,-66.4619,15.1,-2.7,35.1,-1.4,0.09,0
3597,New Brunswick,Canada,46.5653,-66.4619,30.3,26.4,35.4,23.7,0.24,0
3628,Newfoundland and Labrador,Canada,53.1355,-57.6604,1.4,-5.8,14,-8.1,0,0
3629,Newfoundland and Labrador,Canada,53.1355,-57.6604,20.7,12.2,26.6,13.2,99.99,1
3630,Newfoundland and Labrador,Canada,53.1355,-57.6604,10.2,1.4,26.6,-2.4,99.99,1
3631,Newfoundland and Labrador,Canada,53.1355,-57.6604,4.2,-2.2,12.2,-6.7,0,0
3632,Newfoundland and Labrador,Canada,53.1355,-57.6604,11.7,3.2,21.2,4.5,99.99,1
3633,Newfoundland and Labrador,Canada,53.1355,-57.6604,16.2,14,17.6,11.3,99.99,1
3634,Newfoundland and Labrador,Canada,53.1355,-57.6604,10.2,6.8,14,4.5,99.99,1
3635,Newfoundland and Labrador,Canada,53.1355,-57.6604,7.8,3.2,14,2.7,99.99,1
3636,Newfoundland and Labrador,Canada,53.1355,-57.6604,8,-0.4,12.2,0.1,99.99,1
3637,Newfoundland and Labrador,Canada,53.1355,-57.6604,12.3,6.8,15.8,1.5,99.99,1
3638,Newfoundland and Labrador,Canada,53.1355,-57.6604,7.9,-0.4,17.6,-1.2,0,0
3639,Newfoundland and Labrador,Canada,53.1355,-57.6604,13.7,6.8,17.6,6.4,99.99,1
3640,Newfoundland and Labrador,Canada,53.1355,-57.6604,27.3,17.6,32,25.4,99.99,1
3641,Newfoundland and Labrador,Canada,53.1355,-57.6604,24.5,21.2,30.2,18.5,99.99,1
3642,Newfoundland and Labrador,Canada,53.1355,-57.6604,14.1,8.6,19.4,6.6,99.99,1
3643,Newfoundland and Labrador,Canada,53.1355,-57.6604,5.3,-0.4,12.2,-6,0,0
3644,Newfoundland and Labrador,Canada,53.1355,-57.6604,2.7,-0.4,6.8,-7,0,0
3645,Newfoundland and Labrador,Canada,53.1355,-57.6604,2.1,-0.4,5,-6.3,99.99,1
3646,Newfoundland and Labrador,Canada,53.1355,-57.6604,-1.2,-9.4,8.6,-12.6,0,0
3647,Newfoundland and Labrador,Canada,53.1355,-57.6604,8.5,3.2,17.6,-2.7,0,0
3648,Newfoundland and Labrador,Canada,53.1355,-57.6604,4.2,-7.6,12.2,-1.9,99.99,1
3649,Newfoundland and Labrador,Canada,53.1355,-57.6604,2.2,-11.2,19.4,-4.2,99.99,1
3650,Newfoundland and Labrador,Canada,53.1355,-57.6604,10.1,1.4,21.2,2.2,99.99,1
3651,Newfoundland and Labrador,Canada,53.1355,-57.6604,-5.5,-13,3.2,-18.3,99.99,1
3652,Newfoundland and Labrador,Canada,53.1355,-57.6604,-3.3,-5.8,-0.4,-16.7,0,0
3653,Newfoundland and Labrador,Canada,53.1355,-57.6604,8.4,-5.8,21.2,-2.7,99.99,1
3654,Newfoundland and Labrador,Canada,53.1355,-57.6604,12.3,5,17.6,2.1,99.99,1
3655,Newfoundland and Labrador,Canada,53.1355,-57.6604,0.7,-7.6,10.4,-13.1,0,0
3656,Newfoundland and Labrador,Canada,53.1355,-57.6604,12.7,5,19.4,3.6,99.99,1
3657,Newfoundland and Labrador,Canada,53.1355,-57.6604,1.2,-9.4,15.8,-7.3,99.99,1
3658,Newfoundland and Labrador,Canada,53.1355,-57.6604,-3.6,-11.2,8.6,-13,99.99,1
3659,Newfoundland and Labrador,Canada,53.1355,-57.6604,12.2,5,23,0.9,0,0
3660,Newfoundland and Labrador,Canada,53.1355,-57.6604,17.9,12.2,21.2,9.2,0,0
3661,Newfoundland and Labrador,Canada,53.1355,-57.6604,4.2,-9.4,15.8,-5.7,99.99,1
3662,Newfoundland and Labrador,Canada,53.1355,-57.6604,15,10.4,19.4,10,99.99,1
3663,Newfoundland and Labrador,Canada,53.1355,-57.6604,2.6,-9.4,8.6,-4.7,99.99,1
3664,Newfoundland and Labrador,Canada,53.1355,-57.6604,-0.4,-5.8,5,-11.4,0,0
3665,Newfoundland and Labrador,Canada,53.1355,-57.6604,0,-14.8,19.4,-4.8,99.99,1
3666,Newfoundland and Labrador,Canada,53.1355,-57.6604,20.2,15.8,21.2,16.6,99.99,1
3667,Newfoundland and Labrador,Canada,53.1355,-57.6604,11.8,3.2,19.4,6.3,99.99,1
3668,Newfoundland and Labrador,Canada,53.1355,-57.6604,5.1,-5.8,19.4,-1.6,0,0
3669,Newfoundland and Labrador,Canada,53.1355,-57.6604,18.2,5,30.2,12.6,99.99,1
3670,Newfoundland and Labrador,Canada,53.1355,-57.6604,25.2,17.6,35.6,17.8,99.99,1
3671,Newfoundland and Labrador,Canada,53.1355,-57.6604,28.3,24.8,32,26.8,99.99,1
3672,Newfoundland and Labrador,Canada,53.1355,-57.6604,19.4,17.6,24.8,14.2,99.99,1
3673,Newfoundland and Labrador,Canada,53.1355,-57.6604,12.4,8.6,17.6,5,99.99,1
3674,Newfoundland and Labrador,Canada,53.1355,-57.6604,2.6,-11.2,21.2,-5.5,99.99,1
3675,Newfoundland and Labrador,Canada,53.1355,-57.6604,-5.5,-11.2,1.4,-18.9,99.99,1
3676,Newfoundland and Labrador,Canada,53.1355,-57.6604,-1.5,-9.4,12.2,-15.6,0,0
3677,Newfoundland and Labrador,Canada,53.1355,-57.6604,3.5,-11.2,17.6,-2.3,99.99,1
3678,Newfoundland and Labrador,Canada,53.1355,-57.6604,17,12.2,21.2,12.3,99.99,1
3679,Newfoundland and Labrador,Canada,53.1355,-57.6604,14.8,3.2,28.4,8.8,99.99,1
3680,Newfoundland and Labrador,Canada,53.1355,-57.6604,24.3,19.4,26.6,21.1,99.99,1
3681,Newfoundland and Labrador,Canada,53.1355,-57.6604,19.9,5,28.4,14.5,99.99,1
3682,Newfoundland and Labrador,Canada,53.1355,-57.6604,7.8,-0.4,15.8,-7.2,0,0
3683,Newfoundland and Labrador,Canada,53.1355,-57.6604,15.2,6.8,28.4,0.2,99.99,1
3684,Newfoundland and Labrador,Canada,53.1355,-57.6604,26.1,17.6,32,17.4,99.99,1
3685,Newfoundland and Labrador,Canada,53.1355,-57.6604,10.7,5,15.8,-4.1,99.99,1
3686,Newfoundland and Labrador,Canada,53.1355,-57.6604,13,-0.4,28.4,-0.2,99.99,1
3687,Newfoundland and Labrador,Canada,53.1355,-57.6604,25.7,17.6,30.2,23.1,99.99,1
3688,Newfoundland and Labrador,Canada,53.1355,-57.6604,13.2,6.8,19.4,2.1,99.99,1
3689,Newfoundland and Labrador,Canada,53.1355,-57.6604,19.8,12.2,30.2,0.9,0,0
3690,Newfoundland and Labrador,Canada,53.1355,-57.6604,26.1,21.2,35.6,12,0,0
3721,Nova Scotia,Canada,44.682,-63.7443,8.2,-3.6,28.2,2.6,0,0
3722,Nova Scotia,Canada,44.682,-63.7443,21.9,7.9,39.6,17.9,0,0
3723,Nova Scotia,Canada,44.682,-63.7443,26.6,10.8,38.7,22.6,0,0
3724,Nova Scotia,Canada,44.682,-63.7443,25.4,13.5,37.6,22,0,0
3725,Nova Scotia,Canada,44.682,-63.7443,36.1,29.3,43.5,33.3,0,0
3726,Nova Scotia,Canada,44.682,-63.7443,38.3,30.2,43.7,34.6,0,0
3727,Nova Scotia,Canada,44.682,-63.7443,29.5,25.7,34.3,25.1,0,0
3728,Nova Scotia,Canada,44.682,-63.7443,26.4,20.3,29.1,20.5,0,0
3729,Nova Scotia,Canada,44.682,-63.7443,17.3,12.2,28.9,7,0,0
3730,Nova Scotia,Canada,44.682,-63.7443,19.9,7.7,39.7,8.7,0,0
3731,Nova Scotia,Canada,44.682,-63.7443,23,6.3,38.8,19.3,0,0
3732,Nova Scotia,Canada,44.682,-63.7443,30.6,12.7,34,25.9,0,0
3733,Nova Scotia,Canada,44.682,-63.7443,27.3,16.3,37.4,19.2,0,0
3734,Nova Scotia,Canada,44.682,-63.7443,33,23.7,40.8,22.5,0,0
3735,Nova Scotia,Canada,44.682,-63.7443,32.2,23.2,40.8,22,0,0
3736,Nova Scotia,Canada,44.682,-63.7443,19.2,11.5,25.9,13,0,0
3737,Nova Scotia,Canada,44.682,-63.7443,30.8,25.2,49.8,29.1,0,0
3738,Nova Scotia,Canada,44.682,-63.7443,30.8,21.7,49.8,20,0,0
3739,Nova Scotia,Canada,44.682,-63.7443,18,7.3,32.5,6.3,0,0
3740,Nova Scotia,Canada,44.682,-63.7443,23.6,10.4,39.6,20.4,0,0
3741,Nova Scotia,Canada,44.682,-63.7443,34,29.3,37.9,30.4,0,0
3742,Nova Scotia,Canada,44.682,-63.7443,32.1,26.1,34.5,28.1,0,0
3743,Nova Scotia,Canada,44.682,-63.7443,30.3,21.6,34.9,28.3,0,0
3744,Nova Scotia,Canada,44.682,-63.7443,17.4,6.4,32,10.5,0,0
3745,Nova Scotia,Canada,44.682,-63.7443,7.1,-6,21.7,-0.2,0,0
3746,Nova Scotia,Canada,44.682,-63.7443,28.3,12.4,36.7,21.8,0,0
3747,Nova Scotia,Canada,44.682,-63.7443,34.5,29.3,41.4,30.1,0,0
3748,Nova Scotia,Canada,44.682,-63.7443,21.6,10,33.8,9.5,0,0
3749,Nova Scotia,Canada,44.682,-63.7443,36.6,27.7,43.5,29.4,0,0
3750,Nova Scotia,Canada,44.682,-63.7443,19.8,10.8,31.6,2.2,0,0
3751,Nova Scotia,Canada,44.682,-63.7443,9.9,-0.9,25.7,-3.5,0,0
3752,Nova Scotia,Canada,44.682,-63.7443,22.3,6.3,39.7,13.6,0,0
3753,Nova Scotia,Canada,44.682,-63.7443,29.2,18,43.9,21.9,0,0
3754,Nova Scotia,Canada,44.682,-63.7443,34.5,16,43.5,30.5,0,0
3755,Nova Scotia,Canada,44.682,-63.7443,34.3,27,46.8,32.2,0,0
3756,Nova Scotia,Canada,44.682,-63.7443,37,31.1,46,33.6,0,0
3757,Nova Scotia,Canada,44.682,-63.7443,34.3,30,39.9,28.1,0,0
3758,Nova Scotia,Canada,44.682,-63.7443,33.9,29.5,37,26.3,0,0
3759,Nova Scotia,Canada,44.682,-63.7443,30.1,22.3,35.4,23.1,0,0
3760,Nova Scotia,Canada,44.682,-63.7443,29.4,21.4,36.1,25.4,0,0
3761,Nova Scotia,Canada,44.682,-63.7443,30.3,26.2,37.9,21.4,0,0
3762,Nova Scotia,Canada,44.682,-63.7443,38.8,31.8,49.1,34.5,0,0
3763,Nova Scotia,Canada,44.682,-63.7443,39.8,34.7,46.4,37.1,0.26,0
3764,Nova Scotia,Canada,44.682,-63.7443,37.2,33.3,41.4,21.6,0.13,0
3765,Nova Scotia,Canada,44.682,-63.7443,32.4,21.9,39.4,13.3,0,0
3766,Nova Scotia,Canada,44.682,-63.7443,25,21.4,38.7,12,0,0
3767,Nova Scotia,Canada,44.682,-63.7443,26.7,16,36.9,14.4,0,0
3768,Nova Scotia,Canada,44.682,-63.7443,30.8,22.6,41.4,23.3,0,0
3769,Nova Scotia,Canada,44.682,-63.7443,31.3,23.2,40.8,27,0,0
3770,Nova Scotia,Canada,44.682,-63.7443,35.8,30.4,40.1,31.9,0.06,0
3771,Nova Scotia,Canada,44.682,-63.7443,31.4,24.1,42.3,21.4,0,0
3772,Nova Scotia,Canada,44.682,-63.7443,32.2,22.8,41.2,28,0,0
3773,Nova Scotia,Canada,44.682,-63.7443,43,38.7,49.3,30.3,1,0
3774,Nova Scotia,Canada,44.682,-63.7443,31.3,23.9,46.2,13.3,0.57,0
3775,Nova Scotia,Canada,44.682,-63.7443,26,19.6,37.4,11.5,0,0
3776,Nova Scotia,Canada,44.682,-63.7443,25.7,15.1,35.4,18.9,0,0
3777,Nova Scotia,Canada,44.682,-63.7443,35.5,28.2,40.6,25.3,0,0
3778,Nova Scotia,Canada,44.682,-63.7443,31.7,24.8,41,21.4,0,0
3779,Nova Scotia,Canada,44.682,-63.7443,41.7,35.6,47.1,39.4,0.45,0
3780,Nova Scotia,Canada,44.682,-63.7443,43.1,32,51.4,29.4,0.13,0
3781,Nova Scotia,Canada,44.682,-63.7443,24.3,17.2,31.3,2,0,0
3782,Nova Scotia,Canada,44.682,-63.7443,21.4,8.6,33.6,9,0,0
3783,Nova Scotia,Canada,44.682,-63.7443,33.7,28.9,37.9,29.4,0,0
3814,Ontario,Canada,51.2538,-85.3232,28.6,25.9,31.1,23.5,0.01,0
3815,Ontario,Canada,51.2538,-85.3232,19,10.8,27.5,13.3,0,0
3816,Ontario,Canada,51.2538,-85.3232,16.3,8.4,27.5,11.6,0,0
3817,Ontario,Canada,51.2538,-85.3232,23.8,10.6,28.2,21.2,0.04,0
3818,Ontario,Canada,51.2538,-85.3232,21.5,18.5,25.2,18.9,0.29,0
3819,Ontario,Canada,51.2538,-85.3232,18,14.7,23.5,16,0,0
3820,Ontario,Canada,51.2538,-85.3232,11.9,7.5,17.1,8.9,0.01,0
3821,Ontario,Canada,51.2538,-85.3232,3.2,-3.6,14.2,-1.1,0,0
3822,Ontario,Canada,51.2538,-85.3232,9.2,1.2,19.9,5.9,0,0
3823,Ontario,Canada,51.2538,-85.3232,17.8,12,27,15.1,0,0
3824,Ontario,Canada,51.2538,-85.3232,29.7,27.3,32.2,27.2,0.01,0
3825,Ontario,Canada,51.2538,-85.3232,26.1,15.3,32.4,23.4,0,0
3826,Ontario,Canada,51.2538,-85.3232,25.3,15.3,31.3,22,0,0
3827,Ontario,Canada,51.2538,-85.3232,12.8,5.4,28.2,7.6,0.11,0
3828,Ontario,Canada,51.2538,-85.3232,6.1,-8.3,27.1,-0.3,0,0
3829,Ontario,Canada,51.2538,-85.3232,3.6,-11.4,27.1,-2.2,0.1,0
3830,Ontario,Canada,51.2538,-85.3232,-12.6,-22.4,6.4,-19.1,0,0
3831,Ontario,Canada,51.2538,-85.3232,-14.4,-33.9,11.3,-20.9,0,0
3832,Ontario,Canada,51.2538,-85.3232,14.2,10.4,18.9,9.4,0.07,0
3833,Ontario,Canada,51.2538,-85.3232,10.1,-7.8,27.1,4.3,0,0
3834,Ontario,Canada,51.2538,-85.3232,24,18.9,27.5,16.2,0.02,0
3835,Ontario,Canada,51.2538,-85.3232,9.1,-14.4,24.4,3.2,0.1,0
3836,Ontario,Canada,51.2538,-85.3232,-22.1,-37.1,-5.3,-29.5,0.01,0
3837,Ontario,Canada,51.2538,-85.3232,-13.3,-31.9,10.9,-20.9,0,0
3838,Ontario,Canada,51.2538,-85.3232,17.9,8.6,22.6,12.9,0.06,0
3839,Ontario,Canada,51.2538,-85.3232,6.2,-6.3,23.9,-1.3,0.07,0
